step,from_pos,to_pos,action,action_name,reward,status,path_length,min_obstacle_distance,goal_distance
1,"[4, 1]","[5, 1]",2,down,-0.15000000000000002,running,1,2.0,5
2,"[5, 1]","[5, 2]",4,right,-0.14,running,2,2.0,4
3,"[5, 2]","[5, 3]",4,right,-0.13,running,3,1.0,3
4,"[5, 3]","[6, 3]",2,down,-0.12000000000000001,running,4,1.0,2
5,"[6, 3]","[6, 4]",4,right,-0.11,running,5,1.0,1
6,"[6, 4]","[6, 5]",4,right,9.9,success,6,3.0,0
