step,from_pos,to_pos,action,action_name,reward,status,path_length,min_obstacle_distance,goal_distance
1,"[4, 6]","[5, 6]",2,down,-0.13,running,1,6.0,3
2,"[5, 6]","[6, 6]",2,down,-0.12000000000000001,running,2,6.0,2
3,"[6, 6]","[7, 6]",2,down,-0.11,running,3,7.0,1
4,"[7, 6]","[6, 6]",1,up,-0.12000000000000001,running,4,6.0,2
5,"[6, 6]","[7, 6]",2,down,-0.11,running,5,6.0,1
6,"[7, 6]","[6, 6]",1,up,-0.12000000000000001,running,6,4.0,2
7,"[6, 6]","[7, 6]",2,down,-0.11,running,7,6.0,1
8,"[7, 6]","[6, 6]",1,up,-0.12000000000000001,running,8,4.0,2
9,"[6, 6]","[7, 6]",2,down,-0.11,running,9,4.0,1
10,"[7, 6]","[6, 6]",1,up,-0.12000000000000001,running,10,2.0,2
11,"[6, 6]","[7, 6]",2,down,-0.11,running,11,4.0,1
12,"[7, 6]","[6, 6]",1,up,-0.12000000000000001,running,12,2.0,2
13,"[6, 6]","[7, 6]",2,down,-0.11,running,13,3.0,1
14,"[7, 6]","[6, 6]",1,up,-0.12000000000000001,running,14,2.0,2
15,"[6, 6]","[7, 6]",2,down,-0.11,running,15,3.0,1
16,"[7, 6]","[6, 6]",1,up,-0.12000000000000001,running,16,1.0,2
17,"[6, 6]","[7, 6]",2,down,-0.11,running,17,3.0,1
18,"[7, 6]","[6, 6]",1,up,-0.12000000000000001,running,18,2.0,2
19,"[6, 6]","[7, 6]",2,down,-0.11,running,19,2.0,1
20,"[7, 6]","[6, 6]",1,up,-0.12000000000000001,running,20,2.0,2
21,"[6, 6]","[7, 6]",2,down,-0.11,running,21,2.0,1
22,"[7, 6]","[6, 6]",1,up,-10.12,collision,22,0.0,2
