global_step,aux_loss,entropy,episode_return,loss,policy_loss,popart_mu,popart_sigma,returns_mean,returns_norm_mean,returns_norm_std,returns_std,value_loss,value_pred_mean,value_pred_raw_mean,value_pred_raw_std,value_pred_std
2048.0,0.0,1.5016484260559082,-10.17794642857143,1.3065077066421509,-0.025302041321992874,-0.11592888832092285,1.0631842613220215,-4.637155532836914,-4.252533435821533,3.318547248840332,3.5282270908355713,5.447371006011963,-4.05078125,-4.4206767082214355,0.16203133761882782,0.15234375
4096.0,0.0,1.491064429283142,-10.023148148148149,0.8897794485092163,0.026777146384119987,-0.27569568157196045,1.1291415691375732,-6.5065999031066895,-5.518266677856445,3.278930902481079,3.7023773193359375,3.5712943077087402,-5.6640625,-6.6705522537231445,1.3337210416793823,1.181640625
6144.0,0.0,1.493811011314392,-10.076956521739133,0.38745585083961487,-0.016480855643749237,-0.4467390179634094,1.1958423852920532,-7.117428779602051,-5.578234672546387,3.1760878562927246,3.798100709915161,1.735251784324646,-5.89453125,-7.497794151306152,2.9909355640411377,2.501953125
8192.0,0.0,1.5014479160308838,-9.752234042553189,0.7027116417884827,-0.09502597153186798,-0.5910254120826721,1.2747516632080078,-6.218193054199219,-4.414324760437012,3.4149975776672363,4.353273868560791,3.311066150665283,-4.609375,-6.468349456787109,3.2589735984802246,2.556640625
10240.0,0.0,1.472232460975647,-9.579142857142857,0.9551026225090027,-0.0032796598970890045,-0.735691487789154,1.35422945022583,-6.377668857574463,-4.1661906242370605,3.289659261703491,4.454953193664551,3.951307773590088,-4.22265625,-6.455838203430176,2.2385780811309814,1.6533203125
12288.0,0.0,1.4566469192504883,-8.9188,0.5439481139183044,-0.024905629456043243,-0.8605026602745056,1.4322699308395386,-5.728137969970703,-3.3985462188720703,3.1257646083831787,4.476938724517822,2.391946792602539,-3.564453125,-5.964939117431641,3.100532054901123,2.1640625
14336.0,0.0,1.4021857976913452,-7.706181818181819,0.5306146740913391,-0.11170576512813568,-0.9689558148384094,1.52864670753479,-5.198627948760986,-2.7669389247894287,3.4596800804138184,5.288628578186035,2.6814565658569336,-3.3125,-6.032073020935059,3.289912700653076,2.15234375
16384.0,0.0,1.360012412071228,-8.354354838709677,0.44336894154548645,0.012267179787158966,-1.085610032081604,1.6184046268463135,-5.6351237297058105,-2.811110019683838,3.1637399196624756,5.120210647583008,1.8332080841064453,-2.73828125,-5.517757892608643,3.7872157096862793,2.33984375
18432.0,0.0,1.3268760442733765,-6.817217391304348,0.5927156805992126,-0.1319391280412674,-1.1763674020767212,1.7165429592132568,-4.715906143188477,-2.062016010284424,3.2304999828338623,5.545292377471924,3.0047693252563477,-2.44921875,-5.380221843719482,3.472914457321167,2.0234375
20480.0,0.0,1.254974603652954,-4.599328358208956,0.7836014032363892,-0.06898151338100433,-1.2200872898101807,1.8404349088668823,-2.925161838531494,-0.9264520406723022,3.626235008239746,6.673849105834961,3.5107297897338867,-1.369140625,-3.7400708198547363,4.386319160461426,2.3828125
