global_step,loss,policy_loss,value_loss,entropy,aux_loss,episode_return
10240.0,4.224064826965332,-0.08826100826263428,8.645588874816895,1.0468478202819824,0.0,-8.721333333333336
10496.0,3.0138449668884277,0.22262364625930786,5.604327201843262,1.0942165851593018,0.0,-6.075833333333333
10752.0,5.257444858551025,-0.004170622676610947,10.54749870300293,1.2133843898773193,0.0,-5.126428571428572
11008.0,1.429082989692688,-0.04374346882104874,2.968482494354248,1.1414762735366821,0.0,-9.221538461538461
11264.0,4.269193172454834,-0.008750073611736298,8.581110954284668,1.2612234354019165,0.0,-5.546250000000001
11520.0,5.3087334632873535,-0.04957924783229828,10.741891860961914,1.2633181810379028,0.0,-6.610714285714287
11776.0,3.322462797164917,-0.02705640345811844,6.724153518676758,1.2557573318481445,0.0,-7.556875000000001
12032.0,2.50768780708313,0.08477549254894257,4.872646331787109,1.3410813808441162,0.0,-3.7478571428571428
12288.0,2.2647294998168945,-0.15762731432914734,4.871466159820557,1.3376247882843018,0.0,-5.090833333333333
12544.0,3.311962127685547,-0.033995285630226135,6.716958045959473,1.2521605491638184,0.0,-7.021111111111112
12800.0,2.211077928543091,0.017893299460411072,4.409392356872559,1.1511616706848145,0.0,-7.303076923076923
13056.0,1.3380953073501587,0.07910262793302536,2.5435686111450195,1.2791658639907837,0.0,-3.6145454545454556
13312.0,1.4332103729248047,0.040253762155771255,2.8112289905548096,1.2657939195632935,0.0,-6.694166666666668
13568.0,5.362899303436279,-0.02553693577647209,10.80379867553711,1.3463190793991089,0.0,-5.681875
13824.0,1.390695571899414,0.0899243950843811,2.6266913414001465,1.257447600364685,0.0,-7.076666666666667
14080.0,6.9670939445495605,0.18752135336399078,13.585227966308594,1.304154634475708,0.0,-1.4728571428571426
14336.0,2.2607977390289307,-0.06669376790523529,4.679943561553955,1.2480299472808838,0.0,-8.972000000000001
14592.0,0.9040011167526245,-0.2043149173259735,2.2409093379974365,1.2138633728027344,0.0,-7.970833333333334
14848.0,0.6366538405418396,-0.07182195782661438,1.4389007091522217,1.097459077835083,0.0,-8.603529411764708
15104.0,2.353576421737671,-0.05187905207276344,4.832449913024902,1.0769455432891846,0.0,-8.332500000000001
15360.0,2.8076469898223877,0.11904244124889374,5.401851654052734,1.2321327924728394,0.0,-6.592777777777778
15616.0,1.3971613645553589,0.1525108516216278,2.5141377449035645,1.2418334484100342,0.0,-7.967272727272729
15872.0,2.4523611068725586,0.3293265104293823,4.2689995765686035,1.146500587463379,0.0,-7.528666666666668
16128.0,3.33879017829895,0.12080973386764526,6.458061218261719,1.1050242185592651,0.0,-7.410666666666667
16384.0,1.7583147287368774,-0.037810876965522766,3.616250514984131,1.1999592781066895,0.0,-8.291764705882354
16640.0,5.287347793579102,0.056997448205947876,10.487117767333984,1.3208576440811157,0.0,-3.6164705882352943
16896.0,1.478328824043274,-0.16611087322235107,3.3138298988342285,1.247521162033081,0.0,-7.085
17152.0,5.19366455078125,-0.030630137771368027,10.470434188842773,1.0922596454620361,0.0,-6.120588235294117
17408.0,1.715356707572937,-0.0024096742272377014,3.4588441848754883,1.1655728816986084,0.0,-7.910000000000003
17664.0,3.2722084522247314,-0.21129952371120453,6.9903717041015625,1.167787790298462,0.0,-7.834615384615385
17920.0,1.3663427829742432,0.06236837059259415,2.628695249557495,1.0373289585113525,0.0,-7.5442857142857145
18176.0,1.7659610509872437,0.0711594969034195,3.411189079284668,1.0792967081069946,0.0,-9.470666666666666
18432.0,2.18005633354187,0.1706702560186386,4.039229393005371,1.0228711366653442,0.0,-8.306000000000001
18688.0,3.131298065185547,0.06736287474632263,6.149484634399414,1.080691933631897,0.0,-6.433529411764705
18944.0,3.702810764312744,-0.11458735913038254,7.659151554107666,1.2177807092666626,0.0,-3.3981818181818184
19200.0,0.7781323790550232,0.008331496268510818,1.561842918395996,1.1120569705963135,0.0,-4.693846153846155
19456.0,2.007253646850586,0.009533516131341457,4.017805576324463,1.1182608604431152,0.0,-4.549333333333333
19712.0,4.569657802581787,0.0850866511464119,8.990775108337402,1.0816431045532227,0.0,-5.998823529411765
19968.0,3.7079577445983887,-0.10405862331390381,7.646956443786621,1.1461784839630127,0.0,-3.582500000000001
20224.0,4.061306953430176,0.06450009346008301,8.013954162597656,1.0170201063156128,0.0,-6.8213333333333335
20480.0,2.3760268688201904,-0.17418767511844635,5.122243881225586,1.0907424688339233,0.0,-6.053076923076924
20736.0,2.1466352939605713,-0.02647458389401436,4.368150234222412,1.0965315103530884,0.0,-1.9171428571428575
20992.0,2.1540815830230713,0.060035351663827896,4.210989952087402,1.1448781490325928,0.0,-5.3769230769230765
21248.0,2.981797218322754,0.037323057651519775,5.908562660217285,0.9807072281837463,0.0,-8.090833333333334
21504.0,1.3466689586639404,0.03873597830533981,2.6344971656799316,0.931566596031189,0.0,-9.267272727272728
21760.0,4.926974773406982,-0.015442367643117905,9.906377792358398,1.0771549940109253,0.0,-5.08
22016.0,2.9249682426452637,-0.07061874866485596,6.011293411254883,1.0059800148010254,0.0,-7.507692307692309
22272.0,4.037285327911377,-0.0362459272146225,8.16825008392334,1.0593799352645874,0.0,-3.8575000000000004
22528.0,1.229674220085144,0.03485295921564102,2.4099435806274414,1.015055537223816,0.0,-8.256923076923078
22784.0,1.230659008026123,0.030691370368003845,2.4174208641052246,0.8742838501930237,0.0,-9.262142857142857
23040.0,2.4207937717437744,0.001888919621706009,4.85722541809082,0.9707982540130615,0.0,-4.510833333333333
23296.0,1.9262938499450684,-0.2139163613319397,4.3012261390686035,1.0402905941009521,0.0,-6.566428571428572
23552.0,2.0043911933898926,-0.016005445271730423,4.060790061950684,0.9998304843902588,0.0,-9.291666666666668
23808.0,4.199276447296143,0.052946168929338455,8.311058044433594,0.9198523759841919,0.0,-6.73875
24064.0,1.6954346895217896,0.12225072085857391,3.166689872741699,1.0160945653915405,0.0,-6.489999999999999
24320.0,1.9485477209091187,0.04292617365717888,3.8323426246643066,1.0549731254577637,0.0,-8.739166666666666
24576.0,2.149498701095581,0.05880174785852432,4.201034069061279,0.981997013092041,0.0,-5.692727272727274
24832.0,3.0884861946105957,-0.08496116101741791,6.3657050132751465,0.9405154585838318,0.0,-6.640714285714286
25088.0,5.702655792236328,-0.07304909080266953,11.572521209716797,1.0555634498596191,0.0,-5.597777777777778
25344.0,1.1148808002471924,0.13922473788261414,1.9700915813446045,0.9389718174934387,0.0,-6.900769230769232
25600.0,1.7026870250701904,0.1933746039867401,3.0369746685028076,0.9174937605857849,0.0,-6.927499999999999
25856.0,4.845554828643799,0.13422486186027527,9.444513320922852,1.0926849842071533,0.0,-5.663529411764706
26112.0,1.520986557006836,-0.09152427315711975,3.2432920932769775,0.9135217666625977,0.0,-8.445454545454547
26368.0,3.3651278018951416,-0.0018324032425880432,6.752866268157959,0.9472730755805969,0.0,-5.698571428571429
26624.0,5.288272857666016,0.07061760872602463,10.456661224365234,1.0675430297851562,0.0,-4.755833333333333
26880.0,2.277974843978882,0.1354561448097229,4.3026323318481445,0.8797467947006226,0.0,-7.922352941176471
27136.0,2.8749516010284424,0.029375407844781876,5.711374282836914,1.0110929012298584,0.0,-6.814666666666667
27392.0,1.5082710981369019,0.14417651295661926,2.7468180656433105,0.9314378499984741,0.0,-8.985833333333334
27648.0,3.2805373668670654,-0.0402253232896328,6.660719394683838,0.9597143530845642,0.0,-6.556428571428571
27904.0,1.820947527885437,0.07139202952384949,3.5204389095306396,1.0663964748382568,0.0,-5.446363636363637
28160.0,1.0587857961654663,0.04038294404745102,2.0565381050109863,0.986627459526062,0.0,-5.770625000000001
28416.0,1.3412420749664307,0.08488063514232635,2.531005859375,0.9141478538513184,0.0,-7.894117647058825
28672.0,3.542348861694336,-0.12180036306381226,7.348292350769043,0.9996873140335083,0.0,-5.31923076923077
28928.0,3.958334445953369,-0.05170479789376259,8.038813591003418,0.9367430806159973,0.0,-3.7235294117647064
29184.0,3.8298959732055664,-0.08702877163887024,7.8526129722595215,0.9381676912307739,0.0,-4.025384615384616
29440.0,3.6828370094299316,-0.035046327859163284,7.4564619064331055,1.0347681045532227,0.0,-4.320909090909091
29696.0,1.143241286277771,-0.07820819318294525,2.462026357650757,0.9563732147216797,0.0,-5.824545454545454
29952.0,1.9739004373550415,0.006028085947036743,3.954167604446411,0.9211465120315552,0.0,-4.915384615384617
30208.0,3.969604015350342,0.05014163628220558,7.858922958374023,0.9999070167541504,0.0,-5.53375
30464.0,1.3266258239746094,0.024900220334529877,2.6219663619995117,0.9257595539093018,0.0,-7.045714285714285
30720.0,5.332325458526611,-0.1264995038509369,10.937301635742188,0.9825522899627686,0.0,-4.471333333333334
30976.0,3.1533679962158203,-0.022115293890237808,6.37187385559082,1.0453717708587646,0.0,-1.6733333333333331
31232.0,2.2479074001312256,0.11335614323616028,4.2877092361450195,0.9303262233734131,0.0,-5.193846153846154
31488.0,1.7602384090423584,0.15220806002616882,3.2349777221679688,0.9458569288253784,0.0,-6.5183333333333335
31744.0,6.406735420227051,-0.14929351210594177,13.131356239318848,0.9649089574813843,0.0,-4.196666666666667
32000.0,1.667374849319458,0.006037890911102295,3.3434858322143555,1.0405997037887573,0.0,-7.8909090909090915
32256.0,4.347447872161865,-0.157912939786911,9.027725219726562,0.8502064943313599,0.0,-8.232666666666667
32512.0,3.7130231857299805,0.21553528308868408,7.012889862060547,0.8957003951072693,0.0,-7.272
32768.0,2.761927604675293,-0.1306132972240448,5.802091121673584,0.8504616618156433,0.0,-7.824736842105264
33024.0,1.9397411346435547,0.19280830025672913,3.5118985176086426,0.9016384482383728,0.0,-6.736666666666666
33280.0,2.44390606880188,-0.10283536463975906,5.112052917480469,0.9285030364990234,0.0,-6.904
33536.0,1.3864330053329468,0.10369530320167542,2.5847721099853516,0.9648295640945435,0.0,-6.580769230769231
33792.0,6.5005035400390625,0.12004171311855316,12.780364990234375,0.9720727205276489,0.0,-5.600666666666666
34048.0,1.6406525373458862,-0.02091742306947708,3.343114137649536,0.9987173676490784,0.0,-2.293076923076924
34304.0,2.6665287017822266,0.13045547902584076,5.090556621551514,0.9205173254013062,0.0,-5.024375
34560.0,2.56353759765625,0.14362235367298126,4.8570146560668945,0.8592230081558228,0.0,-6.8883333333333345
34816.0,0.9692364931106567,-0.07579262554645538,2.1079039573669434,0.8922868967056274,0.0,-7.636000000000001
35072.0,1.0439753532409668,-0.01087966188788414,2.1271958351135254,0.8742924928665161,0.0,-8.423333333333334
35328.0,3.1980886459350586,-0.03568344563245773,6.484822750091553,0.8639383912086487,0.0,-5.530000000000002
35584.0,2.3712363243103027,-0.09428904950618744,4.9481120109558105,0.8530615568161011,0.0,-4.229166666666666
35840.0,2.3313162326812744,0.17675864696502686,4.327099323272705,0.8991867303848267,0.0,-4.892352941176471
36096.0,4.653445243835449,-0.058162979781627655,9.437889099121094,0.7336137294769287,0.0,-8.34
36352.0,1.7782008647918701,-0.050185415893793106,3.673891067504883,0.8559240698814392,0.0,-4.005
36608.0,2.0423221588134766,0.02047591656446457,4.058192253112793,0.7249714732170105,0.0,-8.2075
36864.0,4.162954330444336,0.08475306630134583,8.172185897827148,0.7891796231269836,0.0,-5.7725
37120.0,2.063406467437744,-0.005208596587181091,4.15432071685791,0.8545346260070801,0.0,-6.725714285714287
37376.0,3.375100612640381,-0.1086052656173706,6.984697341918945,0.864266037940979,0.0,-6.404285714285715
37632.0,2.7178735733032227,0.07947658002376556,5.2949724197387695,0.9089347720146179,0.0,-2.035833333333333
37888.0,2.715151309967041,0.05486898869276047,5.337769508361816,0.8602403402328491,0.0,-5.950000000000001
38144.0,3.240774393081665,0.13046132028102875,6.239095687866211,0.9234602451324463,0.0,-3.2236363636363645
38400.0,2.0586435794830322,-0.0567646250128746,4.24818229675293,0.8682909607887268,0.0,-5.703846153846154
38656.0,1.9428496360778809,-0.0562191978096962,4.016465187072754,0.9163787961006165,0.0,-7.37375
38912.0,1.4620894193649292,-0.21834696829319,3.380316734313965,0.9722023606300354,0.0,-4.490000000000001
39168.0,3.3185689449310303,0.11688321083784103,6.421968460083008,0.9298591613769531,0.0,-7.569166666666667
39424.0,5.539680480957031,0.20750650763511658,10.683530807495117,0.9591585397720337,0.0,-5.325384615384617
39680.0,2.098633289337158,-0.11528247594833374,4.446643829345703,0.9406076669692993,0.0,-5.856999999999999
39936.0,4.441056251525879,0.036109842360019684,8.831558227539062,1.083258867263794,0.0,-4.186842105263157
40192.0,5.431799411773682,0.03607713431119919,10.812981605529785,1.076829433441162,0.0,-3.5785714285714283
40448.0,2.2459537982940674,-0.033868901431560516,4.580632209777832,1.0493433475494385,0.0,-10.28
40704.0,2.6864583492279053,0.3368450403213501,4.721414566040039,1.1093900203704834,0.0,-0.6669230769230771
40960.0,3.182527780532837,0.019024476408958435,6.3484296798706055,1.0711328983306885,0.0,-8.091249999999999
41216.0,2.0095725059509277,0.1917257159948349,3.659174680709839,1.174052119255066,0.0,-6.903846153846154
41472.0,1.818861961364746,0.053635817021131516,3.5508992671966553,1.0223455429077148,0.0,-8.043571428571429
41728.0,4.310213565826416,-0.01913730427622795,8.680624008178711,1.0961146354675293,0.0,-5.562142857142858
41984.0,3.604628562927246,-0.08405198156833649,7.399853706359863,1.124610185623169,0.0,-4.182142857142858
42240.0,1.9456636905670166,-0.013722524046897888,3.9382236003875732,0.9725599884986877,0.0,-9.475384615384616
42496.0,2.2834746837615967,0.012672215700149536,4.563864231109619,1.1129653453826904,0.0,-4.021428571428571
42752.0,4.358593463897705,0.14907220005989075,8.440755844116211,1.0856791734695435,0.0,-4.334615384615384
43008.0,3.3863906860351562,0.021178055554628372,6.752063274383545,1.0819023847579956,0.0,-7.455000000000002
43264.0,2.8969171047210693,0.09509648382663727,5.625010013580322,1.0684492588043213,0.0,-4.1607142857142865
43520.0,2.4904375076293945,-0.04501688480377197,5.093719959259033,1.1405439376831055,0.0,-0.06272727272727317
43776.0,3.466149091720581,-0.0057329945266246796,6.964976787567139,1.060621976852417,0.0,-8.059333333333335
44032.0,1.763459324836731,0.044951118528842926,3.458782196044922,1.0882800817489624,0.0,-6.372857142857144
44288.0,4.31934928894043,-0.20026253163814545,9.061393737792969,1.1085095405578613,0.0,-3.9939999999999998
44544.0,2.336984395980835,0.007178429514169693,4.679454803466797,0.9921559691429138,0.0,-10.656153846153845
44800.0,2.236330032348633,0.05909452959895134,4.3725786209106445,0.905362606048584,0.0,-5.9628571428571435
45056.0,4.619472026824951,-0.007688626646995544,9.277412414550781,1.1545448303222656,0.0,-2.761111111111111
45312.0,1.30391526222229,-0.05355367437005043,2.733664035797119,0.9363112449645996,0.0,-5.489090909090909
45568.0,3.984734058380127,0.13095694780349731,7.730363368988037,1.140451192855835,0.0,-4.320909090909091
45824.0,1.863808274269104,0.1535443365573883,3.4416439533233643,1.0558046102523804,0.0,-6.162500000000001
46080.0,3.4624388217926025,-0.02915170043706894,7.003997325897217,1.040823221206665,0.0,-5.156666666666666
46336.0,7.849671840667725,0.14879943430423737,15.422910690307617,1.0582778453826904,0.0,-5.722941176470589
46592.0,3.185800075531006,0.06222543120384216,6.267369270324707,1.0109795331954956,0.0,-6.6969230769230785
46848.0,4.684930801391602,0.19514989852905273,9.001495361328125,1.096675992012024,0.0,-3.443333333333334
47104.0,6.6019816398620605,-0.08117225766181946,13.387487411499023,1.058945655822754,0.0,-3.139375
47360.0,6.713003635406494,0.08728063851594925,13.274028778076172,1.1291296482086182,0.0,-5.156470588235294
47616.0,4.153446197509766,0.191858172416687,7.944601058959961,1.0712553262710571,0.0,-5.398000000000001
47872.0,0.7469103932380676,-0.08656679838895798,1.6888821125030518,1.096383810043335,0.0,-7.824000000000001
48128.0,5.02038049697876,-0.014477640390396118,10.09264850616455,1.146601915359497,0.0,-5.722142857142856
48384.0,0.22533144056797028,-0.2936800420284271,1.0604743957519531,1.122571587562561,0.0,-6.437777777777779
48640.0,3.964491367340088,0.04804987832903862,7.856243133544922,1.1680066585540771,0.0,-6.633125000000001
48896.0,3.8764572143554688,0.09855307638645172,7.578182220458984,1.1187089681625366,0.0,-4.2615384615384615
49152.0,4.726807117462158,0.08149109035730362,9.31383228302002,1.1600241661071777,0.0,-6.606666666666667
49408.0,2.625702142715454,-0.08420461416244507,5.442442893981934,1.1314524412155151,0.0,-6.868333333333333
49664.0,2.508202075958252,0.040238261222839355,4.959003925323486,1.1538094282150269,0.0,-6.403571428571429
49920.0,4.992697238922119,0.13988657295703888,9.728472709655762,1.142544150352478,0.0,-1.2153333333333332
50000.0,0.9388411045074463,-0.3445126414299011,2.5881025791168213,1.069756269454956,0.0,-8.25
