global_step,approx_kl,aux_loss,clip_fraction,entropy,episode_return,loss,policy_loss,popart_mu,popart_sigma,returns_mean,returns_norm_mean,returns_norm_std,returns_std,value_loss,value_pred_mean,value_pred_raw_mean,value_pred_raw_std,value_pred_std
22528.0,,0.0,,1.2631943225860596,-1.578064516129032,0.6503324508666992,-0.06642653793096542,-1.0845063924789429,2.0017871856689453,-0.725185751914978,0.17949986457824707,3.317171335220337,6.640271186828613,2.9680914878845215,0.8681640625,0.6530748009681702,4.167450904846191,2.08203125
24576.0,,0.0,,1.2621546983718872,-2.9985093167701864,0.5871709585189819,-0.0783253163099289,-1.0696378946304321,2.1243460178375244,-0.48976650834083557,0.2729646563529968,3.250800609588623,6.905825138092041,2.7629575729370117,0.69873046875,0.4148660898208618,4.718053340911865,2.220703125
26624.0,,0.0,,1.2007577419281006,-2.156903225806452,0.6553378701210022,0.04252830147743225,-1.0273624658584595,2.240182399749756,0.6213815212249756,0.7359864711761475,3.017366886138916,6.7594523429870605,2.5472989082336426,0.367919921875,-0.20342692732810974,4.145136833190918,1.8505859375
28672.0,,0.0,,1.1255638599395752,-1.4136269430051809,0.7490473389625549,0.025397563353180885,-0.9725179076194763,2.359285831451416,1.1664223670959473,0.9066048860549927,2.969555377960205,7.006030559539795,2.9846444129943848,0.79296875,0.8980224132537842,3.632166624069214,1.5390625
30720.0,,0.0,,1.1213066577911377,0.1620588235294117,0.7637878060340881,0.06365946680307388,-0.8914549946784973,2.4769208431243896,2.2699995040893555,1.2763646841049194,2.8529000282287598,7.066407680511475,2.8902177810668945,1.642578125,3.1764490604400635,3.8732755184173584,1.5634765625
32768.0,,0.0,,1.0585856437683105,1.0899103139013455,0.4900367558002472,-0.03833868354558945,-0.8007421493530273,2.595452070236206,2.7370595932006836,1.363077163696289,2.781764507293701,7.219936370849609,2.198188543319702,1.1240234375,2.1168293952941895,4.093713283538818,1.5771484375
34816.0,,0.0,,1.0421802997589111,1.33,0.3783243000507355,-0.06471263617277145,-0.7001770734786987,2.7031116485595703,3.22186279296875,1.4509351253509521,2.5539169311523438,6.903522491455078,1.8555221557617188,2.0625,4.874595642089844,4.034040451049805,1.4921875
36864.0,,0.0,,1.020984411239624,1.6611818181818183,0.4431661069393158,0.011444631963968277,-0.5816076993942261,2.805299758911133,4.042598724365234,1.6483821868896484,2.4212377071380615,6.792297840118408,1.8085646629333496,1.193359375,2.7651429176330566,4.154054641723633,1.48046875
38912.0,0.07355771958827972,0.0,0.5,,2.5681623931623934,,,-0.45312127470970154,2.902193546295166,4.557849407196045,1.7266148328781128,2.30263090133667,6.682680130004883,,1.5,3.8994219303131104,3.6087162494659424,1.2431640625
40960.0,,0.0,,0.9578280448913574,1.963203883495146,0.2500814199447632,-0.13590602576732635,-0.34499937295913696,2.997055768966675,3.871756076812744,1.406965970993042,2.23496675491333,6.698320388793945,1.620576024055481,1.21484375,3.2949767112731934,3.4014995098114014,1.134765625
43008.0,,0.0,,0.9256469011306763,0.6954054054054055,0.2304312288761139,-0.0998397171497345,-0.2548554837703705,3.099693775177002,3.2607569694519043,1.1341804265975952,2.2919397354125977,7.104311466217041,1.395135521888733,0.95556640625,2.706632137298584,3.9428296089172363,1.2724609375
45056.0,0.062077730894088745,0.0,0.453125,0.9569737911224365,2.0879310344827586,0.29529979825019836,0.00717654824256897,-0.1463053971529007,3.187495231628418,4.087148189544678,1.3281443119049072,2.074784755706787,6.613366603851318,1.229050874710083,1.48046875,4.573155879974365,3.7625720500946045,1.1806640625
47104.0,,0.0,,0.9331936240196228,2.1427983539094653,0.28858673572540283,-0.027258435264229774,-0.04409601539373398,3.2865445613861084,3.942070245742798,1.2128746509552002,2.1759064197540283,7.151213645935059,1.3380361795425415,1.1728515625,3.810291290283203,4.315013885498047,1.3125
49152.0,,0.33303600549697876,,0.9160380363464355,3.9952320675105484,0.28989100456237793,-0.010144978761672974,0.08646537363529205,3.35813045501709,5.178359508514404,1.5162882804870605,1.831817865371704,6.151483535766602,1.2734270095825195,0.9072265625,3.1330747604370117,3.5518605709075928,1.0576171875
51200.0,,0.32423505187034607,,0.9282096028327942,2.9681124497991975,0.2145233452320099,-0.05983739346265793,0.18557482957839966,3.4463367462158203,4.050843715667725,1.121558666229248,1.998660683631897,6.888057708740234,1.1716997623443604,0.8095703125,2.9763550758361816,4.3291730880737305,1.255859375
53248.0,,0.31775355339050293,,0.9149324297904968,3.580378787878788,0.44157376885414124,0.1318647265434265,0.3087405562400818,3.5195505619049072,5.112204074859619,1.3647944927215576,1.811720371246338,6.37644100189209,1.3120307922363281,1.48828125,5.547090530395508,3.7327816486358643,1.060546875
55296.0,,0.31405961513519287,,0.8602559566497803,3.5236259541984736,0.14794963598251343,-0.06996199488639832,0.43149334192276,3.595487594604492,5.2188520431518555,1.3314907550811768,1.8241266012191772,6.558624744415283,0.9404670000076294,1.201171875,4.751840114593506,3.7766575813293457,1.05078125
57344.0,,0.30993393063545227,,0.7714012265205383,3.3987588652482272,0.21280382573604584,-0.022197388112545013,0.5482693910598755,3.6735787391662598,5.102534294128418,1.2397353649139404,1.82948899269104,6.7207722663879395,1.0017169713974,0.9775390625,4.139404296875,4.254122734069824,1.158203125
59392.0,,0.3056717813014984,,0.7971065640449524,3.4812500000000006,0.25931596755981445,0.023181991651654243,0.667954683303833,3.749239444732666,5.335681915283203,1.2449796199798584,1.7874650955200195,6.701635360717773,1.0083043575286865,1.4892578125,6.251585960388184,3.17618465423584,0.84716796875
61440.0,,0.3044400215148926,,0.7743053436279297,2.710526315789474,0.23601721227169037,0.008671805262565613,0.777948260307312,3.8272902965545654,5.067695617675781,1.1208313703536987,1.7957749366760254,6.872952461242676,0.9713260531425476,1.1669921875,5.242897033691406,3.467646598815918,0.90625
63488.0,,0.2990167737007141,,0.7701292634010315,3.572867132867133,0.15545618534088135,-0.025610651820898056,0.8952742218971252,3.8949007987976074,5.470985412597656,1.1747952699661255,1.6773991584777832,6.533303260803223,0.7858777046203613,1.29296875,5.932474613189697,3.6884264945983887,0.94677734375
65536.0,,0.30012446641921997,,0.7243174314498901,3.542421052631579,0.27781862020492554,0.028766026720404625,0.9996649622917175,3.9692699909210205,5.070903301239014,1.0256893634796143,1.7311359643936157,6.8713459968566895,1.054155707359314,1.29296875,6.131156921386719,3.6502370834350586,0.91943359375
67584.0,,0.29573914408683777,,0.725603461265564,3.451672473867596,0.07087842375040054,-0.10366997122764587,1.1126916408538818,4.035400390625,5.520727634429932,1.092341661453247,1.639513611793518,6.616093635559082,0.7562418580055237,0.99169921875,5.115389347076416,3.814992904663086,0.9453125
69632.0,,0.2936430871486664,,0.7541514039039612,3.25970802919708,0.2794972062110901,0.040688056498765945,1.2155646085739136,4.101776123046875,5.227609157562256,0.9781236052513123,1.6315025091171265,6.692058086395264,1.0155686140060425,0.900390625,4.909538269042969,3.658482074737549,0.89208984375
71680.0,,0.29498082399368286,,0.6780985593795776,3.1112328767123287,0.016341738402843475,-0.13008633255958557,1.3023018836975098,4.174762725830078,4.685054302215576,0.8102861046791077,1.6822404861450195,7.02295446395874,0.6399601697921753,0.888671875,5.0132622718811035,4.21144962310791,1.0087890625
73728.0,,0.2925369441509247,,0.6365114450454712,3.951779359430605,0.10662733018398285,-0.09236922860145569,1.4033914804458618,4.234706401824951,5.345883369445801,0.9309952855110168,1.5524355173110962,6.574108123779297,0.8469071388244629,0.86181640625,5.0531110763549805,3.646106004714966,0.86083984375
75776.0,,0.29233062267303467,,0.6356221437454224,3.5260550458715594,0.21992164850234985,0.03898857533931732,1.500609278678894,4.299327373504639,5.2920989990234375,0.8818796873092651,1.5865747928619385,6.82120418548584,0.7745820879936218,0.7958984375,4.922991752624512,4.128452301025391,0.96044921875
77824.0,,0.2909286916255951,,0.640265941619873,4.1821034482758614,0.17560453712940216,0.026918962597846985,1.6054646968841553,4.349230766296387,5.694822311401367,0.9402483701705933,1.4478391408920288,6.2969865798950195,0.6459635496139526,0.93603515625,5.67728328704834,3.422584295272827,0.787109375
79872.0,,0.2875243127346039,,0.6057498455047607,4.415186335403727,0.21769294142723083,0.040689848363399506,1.7118501663208008,4.402297496795654,5.860879898071289,0.9424692392349243,1.4704760313034058,6.47347354888916,0.7564723491668701,1.109375,6.594432830810547,3.6883978843688965,0.837890625
81920.0,,0.2856840193271637,,0.562569797039032,3.737168674698795,0.12184592336416245,-0.04085638374090195,1.8117954730987549,4.4609527587890625,5.709662914276123,0.8737747669219971,1.5131653547286987,6.75015926361084,0.695814847946167,0.88427734375,5.75701904296875,3.6386616230010986,0.8154296875
83968.0,,0.2850390374660492,,0.6199111938476562,4.439183006535948,0.0695071741938591,-0.08300301432609558,1.9093353748321533,4.511075973510742,5.713390827178955,0.8432701230049133,1.4336814880371094,6.4674458503723145,0.6596336364746094,0.861328125,5.795133590698242,4.003986358642578,0.8876953125
86016.0,,0.2841265797615051,,0.5724408030509949,3.3270226537216834,0.21588250994682312,0.03294725343585014,1.9936368465423584,4.569680213928223,5.281392574310303,0.7194716334342957,1.5005255937576294,6.856922149658203,0.7775362730026245,0.66552734375,5.035368919372559,4.119644641876221,0.9013671875
88064.0,,0.28341472148895264,,0.5944349765777588,3.164061433447099,0.13965794444084167,-0.018808502703905106,2.0756735801696777,4.6233229637146,5.275106430053711,0.6920201778411865,1.4528566598892212,6.7170257568359375,0.6814205646514893,0.6083984375,4.889241695404053,3.49642276763916,0.75634765625
90112.0,,0.2800379693508148,,0.6520230770111084,3.158704318936877,0.1375010758638382,-0.0196456890553236,2.154571533203125,4.675743103027344,5.231588363647461,0.6580808162689209,1.4375810623168945,6.721760272979736,0.6807489395141602,0.64208984375,5.156675338745117,3.3667149543762207,0.72021484375
92160.0,,0.27989616990089417,,0.5657172203063965,3.8235568513119533,0.18418042361736298,0.017859090119600296,2.234255790710449,4.732828617095947,5.341939926147461,0.6566230058670044,1.4707578420639038,6.96084451675415,0.7105427384376526,0.64990234375,5.309147357940674,3.9638161659240723,0.83740234375
94208.0,,0.27806106209754944,,0.5661672353744507,4.138439490445861,0.1405356526374817,-0.007710140198469162,2.31964111328125,4.780295372009277,5.649662017822266,0.696614146232605,1.3875917196273804,6.633098602294922,0.6382765769958496,0.6923828125,5.629436492919922,3.794367551803589,0.7939453125
96256.0,,0.2788957357406616,,0.5759541988372803,3.414409937888199,0.24846582114696503,0.06755571067333221,2.4020893573760986,4.828296184539795,5.6175737380981445,0.6659666895866394,1.3880598545074463,6.701963901519775,0.7697168588638306,0.73681640625,5.960590839385986,3.175982713699341,0.65771484375
98304.0,,0.27617666125297546,,0.5519732236862183,3.8695757575757583,0.23238572478294373,0.07370427250862122,2.4856481552124023,4.870383262634277,5.744437217712402,0.66910320520401,1.337343692779541,6.513376235961914,0.6788836717605591,0.69482421875,5.869456768035889,3.4554269313812256,0.70947265625
100352.0,,0.27490195631980896,,0.5326511859893799,4.383232628398792,0.023384910076856613,-0.10440005362033844,2.5697526931762695,4.912463665008545,5.8498334884643555,0.6677058339118958,1.3344001770019531,6.555192470550537,0.5537519454956055,0.6689453125,5.855881690979004,3.2871999740600586,0.6689453125
102400.0,,0.2740902006626129,,0.5389152765274048,5.40269696969697,0.2379315197467804,0.09690510481595993,2.6733646392822266,4.931668281555176,6.714229106903076,0.8193707466125488,1.1521503925323486,5.682023525238037,0.6072189211845398,0.7802734375,6.5225372314453125,3.0795135498046875,0.62451171875
104448.0,,0.2727033495903015,,0.544012188911438,3.4775304878048785,0.05474383011460304,-0.0941968709230423,2.7440221309661865,4.979402542114258,5.499658584594727,0.5534069538116455,1.374199390411377,6.8426923751831055,0.6392837762832642,0.5126953125,5.296441078186035,3.6250479221343994,0.72802734375
106496.0,,0.2711263597011566,,0.5139322876930237,3.3048632218844984,0.11084336042404175,-0.004210032522678375,2.8087079524993896,5.028968334197998,5.331451892852783,0.5016424059867859,1.3847250938415527,6.963738441467285,0.50132817029953,0.546875,5.55941915512085,4.091802597045898,0.8134765625
108544.0,,0.27091026306152344,,0.5044180154800415,4.508157099697885,0.07631201297044754,-0.048924822360277176,2.8884947299957275,5.063903331756592,6.000177383422852,0.6144830584526062,1.2693634033203125,6.427933216094971,0.5413007736206055,0.64404296875,6.149249076843262,3.5654942989349365,0.7041015625
110592.0,,0.26838624477386475,,0.5174954533576965,4.30739263803681,0.16510732471942902,0.023145757615566254,2.9661614894866943,5.098996639251709,5.995159149169922,0.5940378904342651,1.2687230110168457,6.46921443939209,0.6092459559440613,0.5029296875,5.53043270111084,3.3960611820220947,0.666015625
112640.0,,0.2686764895915985,,0.5360162258148193,4.351191222570533,0.1226009726524353,-0.0004479009658098221,3.0344133377075195,5.134828567504883,5.696227550506592,0.5183842182159424,1.2724599838256836,6.533863544464111,0.5350767970085144,0.57080078125,5.966189384460449,3.4768412113189697,0.67724609375
114688.0,,0.2648986876010895,,0.5390403270721436,4.4385488958990535,0.11919043213129044,-0.013253726065158844,3.1083450317382812,5.165767192840576,5.9916768074035645,0.5581613779067993,1.2338796854019165,6.373935699462891,0.5728998184204102,0.5615234375,6.010003566741943,3.2499887943267822,0.62890625
116736.0,,0.26681315898895264,,0.5011032819747925,4.2847648902821325,0.11478108912706375,-0.008657630532979965,3.175462245941162,5.200150966644287,5.793030738830566,0.5033639669418335,1.2581768035888672,6.542708873748779,0.5338431596755981,0.51953125,5.877418041229248,3.3762810230255127,0.6494140625
118784.0,,0.2654724419116974,,0.4971180558204651,4.205641791044776,0.07327773422002792,-0.0445905365049839,3.2399370670318604,5.235998630523682,5.7544474601745605,0.48023515939712524,1.2673159837722778,6.635664463043213,0.5112425088882446,0.50634765625,5.891838073730469,3.358016014099121,0.64111328125
120832.0,,0.2633665204048157,,0.512462317943573,4.197830188679245,0.21076112985610962,0.06589342653751373,3.30415940284729,5.265381336212158,5.808832168579102,0.47568684816360474,1.2179310321807861,6.41287088394165,0.6204677820205688,0.496337890625,5.918051242828369,3.0782690048217773,0.58447265625
122880.0,,0.26189541816711426,,0.5034413933753967,4.4673428571428575,0.031120143830776215,-0.08217693865299225,3.371907949447632,5.294896125793457,6.014102935791016,0.4990078806877136,1.217688798904419,6.447535514831543,0.4934636354446411,0.54052734375,6.234712600708008,2.8424746990203857,0.53662109375
