global_step,approx_kl,aux_loss,clip_fraction,entropy,episode_return,loss,policy_loss,popart_mu,popart_sigma,returns_mean,returns_norm_mean,returns_norm_std,returns_std,value_loss,value_pred_mean,value_pred_raw_mean,value_pred_raw_std,value_pred_std
2048.0,,0.0,,1.5224032402038574,-11.889532710280374,1.2920836210250854,0.08691488206386566,-0.14339445531368256,1.0627230405807495,-5.735777854919434,-5.262314796447754,3.3026251792907715,3.5097758769989014,4.942467212677002,-5.1015625,-5.563337326049805,0.19358763098716736,0.18212890625
4096.0,,0.0,,1.5390253067016602,-11.33324561403509,0.9587260484695435,-0.00020257756114006042,-0.3303755521774292,1.1158628463745117,-7.622637748718262,-6.535088539123535,2.8579611778259277,3.1890926361083984,3.958836555480957,-5.6015625,-6.579784393310547,1.1982485055923462,1.07421875
6144.0,,0.0,,1.5074000358581543,-12.657943925233644,0.15815803408622742,-0.013851754367351532,-0.5399167537689209,1.1433991193771362,-8.712023735046387,-7.14720344543457,1.9397008419036865,2.2178523540496826,0.808631181716919,-7.17578125,-8.743169784545898,1.5712175369262695,1.3740234375
8192.0,,0.0,,1.526280164718628,-11.84785046728972,0.3980009853839874,-0.08513195067644119,-0.7426796555519104,1.2056266069412231,-8.650430679321289,-6.559038162231445,3.0136890411376953,3.6333842277526855,2.0546340942382812,-6.18359375,-8.196806907653809,2.9485390186309814,2.4453125
10240.0,,0.0,,1.5319150686264038,-11.08584158415842,0.43663227558135986,0.00544140487909317,-0.9382825493812561,1.2658766508102417,-8.566794395446777,-6.0262675285339355,2.8569204807281494,3.616509199142456,1.8473167419433594,-6.58203125,-9.270631790161133,2.0304126739501953,1.603515625
12288.0,,0.0,,1.5031654834747314,-11.777155963302752,0.18171700835227966,-0.03751862794160843,-1.1455552577972412,1.3099051713943481,-9.229192733764648,-6.171161651611328,2.311429977416992,3.027754783630371,0.9971957206726074,-6.45703125,-9.604247093200684,2.242831230163574,1.7119140625
14336.0,,0.0,,1.4689568281173706,-9.401000000000002,0.6846228241920471,0.03562910482287407,-1.311166524887085,1.4028574228286743,-7.770002841949463,-4.604057312011719,3.5849852561950684,5.0292229652404785,2.713491439819336,-4.8671875,-8.136970520019531,3.0191774368286133,2.15234375
16384.0,,0.0,,1.4223068952560425,-7.771680672268907,0.6369947195053101,-0.04404779523611069,-1.4302974939346313,1.5121312141418457,-6.076401233673096,-3.0725531578063965,3.819255828857422,5.775216102600098,2.837954521179199,-3.0625,-6.061548233032227,4.41941499710083,2.921875
18432.0,,0.0,,1.4088647365570068,-6.073170731707317,0.8872019648551941,-0.05371063947677612,-1.49445378780365,1.6391239166259766,-3.9965479373931885,-1.5264827013015747,4.02254581451416,6.593451023101807,3.876359701156616,-0.62890625,-2.525294303894043,5.06150484085083,3.087890625
20480.0,,0.0,,1.3671480417251587,-7.673488372093024,0.6764761209487915,-0.006933046504855156,-1.529083251953125,1.752503514289856,-2.8796308040618896,-0.7706389427185059,3.523995876312256,6.175815105438232,2.843008518218994,-0.99560546875,-3.274024486541748,4.137918472290039,2.361328125
22528.0,,0.0,,1.3180674314498901,-5.0258598726114645,0.8272715210914612,0.023305974900722504,-1.5634604692459106,1.8836334943771362,-2.9041731357574463,-0.7117694616317749,3.715906858444214,6.999406337738037,3.32130765914917,-0.20458984375,-1.9488441944122314,5.468347549438477,2.90234375
24576.0,,0.0,,1.2502435445785522,-4.281428571428572,0.9877839088439941,0.06254694610834122,-1.5713382959365845,2.0148143768310547,-1.8785731792449951,-0.15248793363571167,3.5400829315185547,7.132610321044922,3.800967216491699,0.64990234375,-0.26158463954925537,4.885883808135986,2.42578125
26624.0,,0.0,,1.195422649383545,-2.8695833333333334,0.7622115612030029,-0.036424923688173294,-1.540930151939392,2.146101474761963,-0.3550114035606384,0.5525920391082764,3.3866395950317383,7.268072605133057,3.29017972946167,0.875,0.33668455481529236,4.402707576751709,2.05078125
28672.0,,0.0,,1.1553549766540527,-2.387877094972067,0.6549704670906067,-0.03996215760707855,-1.4933924674987793,2.275925636291504,0.3605813980102539,0.8146021962165833,3.225440263748169,7.340861797332764,2.872159004211426,1.064453125,0.9295321702957153,4.664735317230225,2.048828125
30720.0,,0.0,,1.1038148403167725,-0.8420108695652173,0.80271315574646,0.062223177403211594,-1.424766182899475,2.3990345001220703,1.2516577243804932,1.1156255006790161,3.00205659866333,7.202037811279297,3.050265073776245,1.10546875,1.2269803285598755,3.9559502601623535,1.6494140625
32768.0,,0.0,,1.085744857788086,-1.7237113402061854,0.47643500566482544,-0.09274837374687195,-1.3569869995117188,2.520451545715332,1.286400556564331,1.0487754344940186,2.8794403076171875,7.257490158081055,2.363593101501465,1.07421875,1.351475715637207,4.220975875854492,1.6748046875
34816.0,,0.0,,1.0660953521728516,-0.9107142857142855,0.6259509325027466,0.005648016929626465,-1.2806183099746704,2.643061637878418,1.6977581977844238,1.126866102218628,2.8098702430725098,7.426660060882568,2.5664992332458496,1.1396484375,1.732776165008545,3.5940563678741455,1.359375
36864.0,,0.0,,1.047577977180481,-0.24695,0.5093428492546082,-0.03821021690964699,-1.2005447149276733,2.759939432144165,1.9223248958587646,1.1314992904663086,2.6522185802459717,7.319962501525879,2.2740185260772705,1.6748046875,3.4229373931884766,4.1909613609313965,1.5185546875
38912.0,,0.0,,0.935530424118042,-0.48740088105726864,0.4492345154285431,-0.08125831931829453,-1.1145833730697632,2.878164052963257,2.2379119396209717,1.1648032665252686,2.602611541748047,7.4907426834106445,2.1968138217926025,1.03125,1.8528251647949219,4.407230854034424,1.53125
40960.0,,0.0,,0.999653160572052,-1.9887614678899082,0.43806350231170654,0.0028483793139457703,-1.0473642349243164,2.9952731132507324,1.574181079864502,0.8752274513244629,2.52543568611145,7.564369201660156,1.8208327293395996,0.7568359375,1.2195981740951538,4.398543834686279,1.46875
43008.0,,0.0,,0.9584907293319702,-1.6830731707317073,0.4995077848434448,0.013630636036396027,-0.9919486045837402,3.1088144779205322,1.16926109790802,0.6951877474784851,2.424966335296631,7.5387701988220215,2.0201878547668457,0.91552734375,1.8540581464767456,4.481948375701904,1.44140625
45056.0,,0.0,,0.9009801149368286,0.6439075630252103,0.4401349425315857,-0.0025694454088807106,-0.9121213555335999,3.2183759212493896,2.2011423110961914,0.9673399925231934,2.3282241821289062,7.493100166320801,1.8428959846496582,0.70849609375,1.3680377006530762,4.144591808319092,1.2880859375
47104.0,,0.0,,0.8471911549568176,-0.7618859649122809,0.41488125920295715,0.020287934690713882,-0.8575419187545776,3.328599214553833,1.2710576057434082,0.639488160610199,2.292004346847534,7.629164695739746,1.6461485624313354,0.76904296875,1.7018976211547852,4.233290672302246,1.271484375
49152.0,,0.0,,0.8700716495513916,0.15148471615720524,0.5306369066238403,0.1384451687335968,-0.7721583843231201,3.4309322834014893,2.55780029296875,0.9705696702003479,2.1637651920318604,7.423732280731201,1.6383728981018066,1.013671875,2.7042765617370605,4.204977989196777,1.2255859375
51200.0,,0.0,,0.7742688655853271,0.919402390438247,0.18975088000297546,-0.10020923614501953,-0.6822637915611267,3.535512924194336,2.82362699508667,0.9916213750839233,2.154147148132324,7.6160149574279785,1.2217819690704346,1.080078125,3.137813091278076,4.826840400695801,1.365234375
53248.0,,0.0,,0.7584981918334961,0.8633858267716537,0.2644439935684204,-0.08151228725910187,-0.5901349186897278,3.6379241943359375,3.0028915405273438,0.9876584410667419,2.098400592803955,7.633822917938232,1.444504976272583,0.6640625,1.8256380558013916,4.50834846496582,1.2392578125
55296.0,,0.0,,0.7829418182373047,0.9315384615384618,0.3620719015598297,0.11395496875047684,-0.5051171183586121,3.735809564590454,2.810577869415283,0.8875439167022705,2.0223681926727295,7.555181980133057,1.055103063583374,0.84375,2.6475307941436768,4.921059608459473,1.3173828125
57344.0,,0.0,,0.8010702133178711,1.3093076923076923,0.19751685857772827,-0.07828289270401001,-0.41655516624450684,3.832474708557129,3.0373611450195312,0.9012235403060913,1.9841666221618652,7.604268550872803,1.167284607887268,0.78662109375,2.5976829528808594,4.611177444458008,1.203125
59392.0,,0.0,,0.7871658802032471,1.4144855967078191,0.2861369252204895,0.04909674450755119,-0.31116849184036255,3.915268659591675,3.7989132404327393,1.0497573614120483,1.8251566886901855,7.1459784507751465,1.0111340284347534,0.9658203125,3.469980001449585,4.337154865264893,1.107421875
