global_step,entropy,episode_return,loss,policy_loss,popart_mu,popart_sigma,returns_mean,returns_norm_mean,returns_norm_std,returns_std,value_loss,value_pred_mean,value_pred_raw_mean,value_pred_raw_std,value_pred_std
14336.0,1.3093570470809937,-6.639166666666667,0.30524173378944397,0.0076416609808802605,-1.222718358039856,1.9492547512054443,-4.683719158172607,-1.7755507230758667,2.3594982624053955,4.5992631912231445,1.242774486541748,-1.611328125,-4.363358497619629,2.772883415222168,1.4228515625
15360.0,1.2742094993591309,-5.665000000000001,0.2146880030632019,0.003686683252453804,-1.2775975465774536,1.9963916540145874,-3.4178812503814697,-1.0720760822296143,1.9217677116394043,3.8366010189056396,0.894973635673523,-0.86572265625,-3.006169319152832,2.2671563625335693,1.1357421875
16384.0,1.3209606409072876,-7.283684210526317,0.28130167722702026,-0.033879946917295456,-1.3561983108520508,2.0478577613830566,-4.421626091003418,-1.4968948364257812,1.9810988903045654,4.057008743286133,1.3135648965835571,-1.490234375,-4.408638954162598,2.5699801445007324,1.2548828125
17408.0,1.3274191617965698,-5.681403508771931,0.2551364302635193,0.059477098286151886,-1.421700119972229,2.100977897644043,-3.976266622543335,-1.215894103050232,1.987025499343872,4.174696922302246,0.8357341289520264,-1.4599609375,-4.48823356628418,2.0318853855133057,0.96728515625
18432.0,1.3088083267211914,-6.48425925925926,0.47338011860847473,0.18698172271251678,-1.4842385053634644,2.148932933807373,-3.9232337474823,-1.1349797248840332,1.8712265491485596,4.021140098571777,1.1979458332061768,-0.96923828125,-3.566882371902466,2.5581960678100586,1.1904296875
19456.0,1.2383438348770142,-4.545,0.2770722508430481,0.04459407553076744,-1.5227810144424438,2.1974308490753174,-3.0259361267089844,-0.6840512156486511,1.8616480827331543,4.090843200683594,0.9794464111328125,-0.927734375,-3.5617427825927734,2.611609935760498,1.1884765625
20480.0,1.2938891649246216,-5.499714285714286,0.40706494450569153,0.052217476069927216,-1.5807873010635376,2.2645962238311768,-3.8430309295654297,-0.9989612102508545,2.157748222351074,4.886428356170654,1.4711453914642334,-0.94189453125,-3.713869094848633,2.8549842834472656,1.2607421875
21504.0,1.263965368270874,-4.813870967741937,0.295733779668808,-0.006227752193808556,-1.6307955980300903,2.3296844959259033,-3.581120729446411,-0.8371628522872925,2.0906293392181396,4.870506763458252,1.2584047317504883,-0.98291015625,-3.9211277961730957,2.4446845054626465,1.0498046875
22528.0,1.2274869680404663,-5.350357142857143,0.2880924344062805,0.004303507506847382,-1.6842401027679443,2.3810274600982666,-3.768573760986328,-0.8753925561904907,1.8418713808059692,4.3855462074279785,1.1842551231384277,-0.94482421875,-3.934314727783203,2.160853385925293,0.90771484375
23552.0,1.252333164215088,-4.875384615384616,0.11871101707220078,-0.08486906439065933,-1.72312331199646,2.4174530506134033,-3.2395639419555664,-0.6272884607315063,1.588420033454895,3.839930772781372,0.8644136786460876,-0.68212890625,-3.371901273727417,1.949570894241333,0.806640625
24576.0,1.245556116104126,-2.515245901639344,0.43679216504096985,0.032587818801403046,-1.7272385358810425,2.4879367351531982,-1.8877315521240234,-0.06450837850570679,2.105905294418335,5.239358901977539,1.6666395664215088,-0.080322265625,-1.9271444082260132,2.6214168071746826,1.0537109375
25600.0,1.2041075229644775,-3.011538461538462,0.30345791578292847,-0.01575322635471821,-1.727347731590271,2.546229362487793,-1.7316038608551025,-0.0016715601086616516,1.8937773704528809,4.821991920471191,1.3250088691711426,-0.1861572265625,-2.20137882232666,2.013103485107422,0.79052734375
26624.0,1.1401112079620361,-2.192537313432836,0.6104212403297424,0.20755910873413086,-1.7239798307418823,2.6207146644592285,-1.592629075050354,0.050120219588279724,2.109475612640381,5.52833366394043,1.657052993774414,-0.172119140625,-2.1749913692474365,1.8293297290802002,0.6982421875
27648.0,1.0951812267303467,0.4840579710144928,0.30784836411476135,-0.10653052479028702,-1.686907172203064,2.695446014404297,-0.24106839299201965,0.536400556564331,2.0822932720184326,5.612709045410156,1.7013227939605713,0.55712890625,-0.18521548807621002,1.7298203706741333,0.6416015625
28672.0,1.0449702739715576,-0.9654687500000001,0.4395930767059326,0.16610698401927948,-1.6628952026367188,2.753474473953247,-0.7264282703399658,0.34010371565818787,1.822799563407898,5.0190324783325195,1.1357431411743164,0.259033203125,-0.949642539024353,1.6775329113006592,0.609375
29696.0,1.0374908447265625,0.4978571428571428,0.2966463267803192,-0.053329501301050186,-1.5946588516235352,2.8151516914367676,1.0665631294250488,0.9453209638595581,1.8553546667099,5.223104953765869,1.4414029121398926,0.83349609375,0.7518351078033447,1.7390204668045044,0.61767578125
30000.0,1.0716620683670044,0.27333333333333376,0.7435635924339294,0.23033484816551208,-1.5305285453796387,2.916630268096924,0.9705549478530884,0.8575250506401062,2.3608174324035645,6.885631561279297,2.0957813262939453,0.701171875,0.5149028897285461,2.445620059967041,0.83837890625
