global_step,approx_kl,aux_loss,clip_fraction,entropy,episode_return,loss,policy_loss,popart_mu,popart_sigma,returns_mean,returns_norm_mean,returns_norm_std,returns_std,value_loss,value_pred_mean,value_pred_raw_mean,value_pred_raw_std,value_pred_std
2048.0,,0.0,,1.5362955331802368,-10.947592592592592,1.729526400566101,-0.09384853392839432,-0.12561410665512085,1.07224702835083,-5.024564266204834,-4.568863391876221,3.6286678314208984,3.8908286094665527,7.416403770446777,-4.58984375,-5.047878265380859,0.5574948191642761,0.52001953125
4096.0,,0.0,,1.489927053451538,-11.52115702479339,0.47338590025901794,-0.0021386975422501564,-0.3145209848880768,1.1206847429275513,-7.681888580322266,-6.57398796081543,2.686293840408325,3.010488510131836,2.0212924480438232,-6.98046875,-8.136271476745605,1.3318231105804443,1.1884765625
6144.0,,0.0,,1.4584120512008667,-11.807314814814815,0.6968309879302979,-0.07628050446510315,-0.5369186401367188,1.173209309577942,-9.21042537689209,-7.392974376678467,2.7466957569122314,3.2224490642547607,3.2091188430786133,-7.91796875,-9.828317642211914,1.9802641868591309,1.6875
8192.0,,0.0,,1.465956211090088,-12.219684210526319,0.2898304760456085,0.09514350444078445,-0.763201892375946,1.226364254951477,-9.588249206542969,-7.196106433868408,2.691054344177246,3.300212860107422,0.8960244059562683,-7.78515625,-10.308490753173828,2.2857396602630615,1.8642578125
10240.0,,0.0,,1.4686933755874634,-11.251714285714286,0.47524628043174744,-0.08143643289804459,-0.9757513403892517,1.2936792373657227,-9.265178680419922,-6.407637596130371,3.030055284500122,3.91991925239563,2.344226360321045,-6.70703125,-9.650349617004395,3.1668143272399902,2.447265625
12288.0,,0.0,,1.4181022644042969,-10.744166666666667,0.4083612561225891,0.039526354521512985,-1.1620738506317139,1.3780333995819092,-8.42864990234375,-5.273149490356445,3.3881499767303467,4.6689839363098145,1.5887877941131592,-5.77734375,-9.123868942260742,3.4389851093292236,2.49609375
14336.0,,0.0,,1.381109595298767,-12.127261904761903,0.1555243581533432,0.07837457954883575,-1.3427163362503052,1.4371026754379272,-8.38776969909668,-4.902261257171631,2.6036529541015625,3.7417163848876953,0.41908788681030273,-5.36328125,-9.049028396606445,2.662588357925415,1.8525390625
16384.0,,0.0,,1.398470163345337,-11.250388349514566,0.25701871514320374,-0.006713494658470154,-1.5262898206710815,1.499216079711914,-8.685654640197754,-4.775405406951904,2.6164283752441406,3.9225916862487793,1.1668064594268799,-4.57421875,-8.382083892822266,3.1717286109924316,2.115234375
18432.0,,0.0,,1.3421659469604492,-9.80420168067227,0.28189945220947266,-0.014394095167517662,-1.6734603643417358,1.5833848714828491,-7.41310977935791,-3.6249237060546875,3.073890447616577,4.867151260375977,1.2925474643707275,-3.875,-7.809776782989502,4.043656349182129,2.5546875
20480.0,,0.0,,1.3396389484405518,-8.147264957264959,0.49019700288772583,0.04001303389668465,-1.8043582439422607,1.6947623491287231,-6.90937614440918,-3.0122323036193848,3.5638976097106934,6.039959907531738,1.9079070091247559,-3.02734375,-6.933524131774902,4.979586124420166,2.9375
22528.0,,0.0,,1.315019965171814,-8.34727272727273,0.39700978994369507,-0.0015192218124866486,-1.9267619848251343,1.7946888208389282,-6.700504779815674,-2.6599278450012207,3.1722543239593506,5.693209648132324,1.6993176937103271,-2.1875,-5.851824760437012,5.119926929473877,2.853515625
24576.0,,0.0,,1.2992069721221924,-7.805474452554744,0.5772223472595215,0.04516587406396866,-2.023972988128662,1.900564193725586,-5.8152055740356445,-1.9947932958602905,3.173358201980591,6.031170845031738,2.2321622371673584,-2.041015625,-5.904026985168457,4.274807453155518,2.25
26624.0,,0.0,,1.2602336406707764,-4.351148648648649,0.7110448479652405,-0.03329853713512421,-2.0468499660491943,2.030291795730591,-2.939049482345581,-0.43944382667541504,3.492795705795288,7.091394424438477,3.0781922340393066,0.1717529296875,-1.6981475353240967,5.673914432525635,2.794921875
28672.0,,0.0,,1.237305760383606,-4.324873417721519,0.7353076338768005,-0.03523280471563339,-2.0507686138153076,2.1540045738220215,-2.203592300415039,-0.0709485337138176,3.240713119506836,6.98051118850708,3.1811461448669434,0.26904296875,-1.471293330192566,4.257299423217773,1.9765625
30720.0,,0.0,,1.183632254600525,-3.084329268292683,0.5549727082252502,-0.10634121298789978,-2.0524685382843018,2.2767674922943115,-2.118767738342285,-0.02911997213959694,3.103633403778076,7.066251277923584,2.7399463653564453,0.2181396484375,-1.5559238195419312,4.716324806213379,2.072265625
32768.0,,0.0,,1.105675220489502,-2.5749431818181816,0.6280408501625061,-0.030950283631682396,-2.0177576541900635,2.40600323677063,-0.6640328168869019,0.5626446008682251,3.095595359802246,7.4480133056640625,2.7244186401367188,0.58251953125,-0.6161386370658875,4.688096046447754,1.9482421875
34816.0,,0.0,,1.0822484493255615,-1.7923118279569892,0.6093013286590576,0.028846245259046555,-1.9367318153381348,2.524892807006836,1.2232760190963745,1.2515413761138916,2.8370814323425293,7.163326740264893,2.408400058746338,0.6591796875,-0.271999329328537,4.350589752197266,1.72265625
36864.0,,0.0,,1.0477664470672607,-0.9056914893617021,0.5389417409896851,0.004705164581537247,-1.8595784902572632,2.6416749954223633,1.149399995803833,1.1390419006347656,2.7247605323791504,7.197932243347168,2.2207674980163574,0.91064453125,0.5461892485618591,4.331943035125732,1.6396484375
38912.0,,0.0,,1.0009639263153076,-0.37883838383838386,0.39261579513549805,-0.04291384667158127,-1.7644133567810059,2.7589128017425537,1.9470276832580566,1.345254898071289,2.6579196453094482,7.332968235015869,1.8221957683563232,1.2958984375,1.8115065097808838,4.509989261627197,1.634765625
40960.0,,0.0,,1.015913724899292,-1.156122448979592,0.5189186930656433,0.039938732981681824,-1.673695683479309,2.8710079193115234,1.8642958402633667,1.2323167324066162,2.5233240127563477,7.244483470916748,1.9971928596496582,1.5,2.6326985359191895,3.9070115089416504,1.361328125
43008.0,,0.0,,0.9461733102798462,-0.20311111111111133,0.3600307106971741,-0.03657149150967598,-1.569593071937561,2.9853150844573975,2.490412473678589,1.359992265701294,2.4939119815826416,7.445112705230713,1.6621026992797852,1.6318359375,3.303253173828125,4.505601406097412,1.5087890625
45056.0,0.06366732716560364,0.0,0.41796875,,0.01790598290598302,,,-1.477044939994812,3.1017582416534424,2.1323349475860596,1.1636561155319214,2.4647014141082764,7.6449079513549805,,0.7666015625,0.9002603888511658,4.804383277893066,1.548828125
