step,from_pos,to_pos,action,action_name,reward,status,path_length,min_obstacle_distance,goal_distance
1,"[2, 7]","[2, 8]",4,right,-0.11,running,1,2.0,1
2,"[2, 8]","[2, 9]",4,right,-0.12000000000000001,running,2,3.0,2
3,"[2, 9]","[1, 9]",1,up,-0.11,running,3,4.0,1
4,"[1, 9]","[0, 9]",1,up,-0.12000000000000001,running,4,4.0,2
5,"[0, 9]","[1, 9]",2,down,-0.11,running,5,3.0,1
6,"[1, 9]","[0, 9]",1,up,-0.12000000000000001,running,6,3.0,2
7,"[0, 9]","[1, 9]",2,down,-0.11,running,7,1.0,1
8,"[1, 9]","[0, 9]",1,up,-0.12000000000000001,running,8,1.0,2
9,"[0, 9]","[1, 9]",2,down,-0.11,running,9,1.0,1
10,"[1, 9]","[0, 9]",1,up,-0.12000000000000001,running,10,3.0,2
11,"[0, 9]","[0, 8]",3,left,-0.11,running,11,3.0,1
12,"[0, 8]","[0, 9]",4,right,-0.12000000000000001,running,12,5.0,2
13,"[0, 9]","[1, 9]",2,down,-0.11,running,13,4.0,1
14,"[1, 9]","[0, 9]",1,up,-0.12000000000000001,running,14,5.0,2
15,"[0, 9]","[0, 8]",3,left,-0.11,running,15,4.0,1
16,"[0, 8]","[0, 9]",4,right,-0.12000000000000001,running,16,4.0,2
17,"[0, 9]","[1, 9]",2,down,-0.11,running,17,5.0,1
18,"[1, 9]","[0, 9]",1,up,-0.12000000000000001,running,18,5.0,2
19,"[0, 9]","[0, 8]",3,left,-0.11,running,19,4.0,1
20,"[0, 8]","[0, 9]",4,right,-0.12000000000000001,running,20,5.0,2
21,"[0, 9]","[1, 9]",2,down,-0.11,running,21,3.0,1
22,"[1, 9]","[0, 9]",1,up,-0.12000000000000001,running,22,5.0,2
23,"[0, 9]","[0, 8]",3,left,-0.11,running,23,3.0,1
24,"[0, 8]","[0, 9]",4,right,-0.12000000000000001,running,24,3.0,2
25,"[0, 9]","[1, 9]",2,down,-0.11,running,25,1.0,1
26,"[1, 9]","[0, 9]",1,up,-0.12000000000000001,running,26,1.0,2
27,"[0, 9]","[0, 8]",3,left,-0.11,running,27,1.0,1
28,"[0, 8]","[0, 9]",4,right,-0.12000000000000001,running,28,3.0,2
29,"[0, 9]","[0, 8]",3,left,-0.11,running,29,3.0,1
30,"[0, 8]","[0, 9]",4,right,-0.12000000000000001,running,30,5.0,2
31,"[0, 9]","[0, 8]",3,left,-0.11,running,31,3.0,1
32,"[0, 8]","[0, 9]",4,right,-0.12000000000000001,running,32,4.0,2
33,"[0, 9]","[0, 8]",3,left,-0.11,running,33,2.0,1
34,"[0, 8]","[0, 9]",4,right,-0.12000000000000001,running,34,4.0,2
35,"[0, 9]","[0, 8]",3,left,-0.11,running,35,2.0,1
36,"[0, 8]","[0, 9]",4,right,-0.12000000000000001,running,36,3.0,2
37,"[0, 9]","[0, 8]",3,left,-0.11,running,37,2.0,1
38,"[0, 8]","[0, 9]",4,right,-0.12000000000000001,running,38,3.0,2
39,"[0, 9]","[0, 8]",3,left,-0.11,running,39,3.0,1
40,"[0, 8]","[0, 9]",4,right,-0.12000000000000001,running,40,5.0,2
41,"[0, 9]","[0, 8]",3,left,-0.11,running,41,3.0,1
42,"[0, 8]","[1, 8]",2,down,9.9,success,42,1.0,0
