step,from_pos,to_pos,action,action_name,reward,status,path_length,min_obstacle_distance,goal_distance
1,"[9, 7]","[9, 6]",3,left,-0.14,running,1,1.0,4
2,"[9, 6]","[9, 5]",3,left,-0.13,running,2,1.0,3
3,"[9, 5]","[9, 4]",3,left,-0.12000000000000001,running,3,1.0,2
4,"[9, 4]","[9, 3]",3,left,-0.11,running,4,3.0,1
5,"[9, 3]","[9, 2]",3,left,-0.12000000000000001,running,5,4.0,2
6,"[9, 2]","[10, 2]",2,down,-0.11,running,6,3.0,1
7,"[10, 2]","[10, 1]",3,left,-0.12000000000000001,running,7,4.0,2
8,"[10, 1]","[10, 2]",4,right,-0.11,running,8,3.0,1
9,"[10, 2]","[10, 3]",4,right,9.9,success,9,2.0,0
