step,from_pos,to_pos,action,action_name,reward,status,path_length,min_obstacle_distance,goal_distance
1,"[1, 0]","[2, 0]",2,down,-0.18,running,1,5.0,8
2,"[2, 0]","[3, 0]",2,down,-0.17,running,2,7.0,7
3,"[3, 0]","[4, 0]",2,down,-0.16,running,3,7.0,6
4,"[4, 0]","[5, 0]",2,down,-0.15000000000000002,running,4,7.0,5
5,"[5, 0]","[5, 1]",4,right,-0.14,running,5,5.0,4
6,"[5, 1]","[6, 1]",2,down,-0.15000000000000002,running,6,5.0,5
7,"[6, 1]","[7, 1]",2,down,-0.16,running,7,5.0,6
8,"[7, 1]","[7, 2]",4,right,-0.15000000000000002,running,8,3.0,5
9,"[7, 2]","[7, 3]",4,right,-0.14,running,9,1.0,4
10,"[7, 3]","[7, 4]",4,right,-0.13,running,10,1.0,3
11,"[7, 4]","[7, 5]",4,right,-0.12000000000000001,running,11,3.0,2
12,"[7, 5]","[7, 6]",4,right,-0.13,running,12,4.0,3
13,"[7, 6]","[6, 6]",1,up,-0.12000000000000001,running,13,2.0,2
14,"[6, 6]","[5, 6]",1,up,-0.11,running,14,2.0,1
15,"[5, 6]","[4, 6]",1,up,-0.12000000000000001,running,15,4.0,2
16,"[4, 6]","[3, 6]",1,up,-0.13,running,16,4.0,3
17,"[3, 6]","[4, 6]",2,down,-0.12000000000000001,running,17,2.0,2
18,"[4, 6]","[5, 6]",2,down,-0.11,running,18,2.0,1
19,"[5, 6]","[6, 6]",2,down,-0.12000000000000001,running,19,1.0,2
20,"[6, 6]","[5, 6]",1,up,-0.11,running,20,3.0,1
21,"[5, 6]","[6, 6]",2,down,-0.12000000000000001,running,21,1.0,2
22,"[6, 6]","[7, 6]",2,down,-0.13,running,22,1.0,3
23,"[7, 6]","[6, 6]",1,up,-0.12000000000000001,running,23,3.0,2
24,"[6, 6]","[5, 6]",1,up,-0.11,running,24,4.0,1
25,"[5, 6]","[5, 7]",4,right,-0.12000000000000001,running,25,2.0,2
26,"[5, 7]","[4, 7]",1,up,-10.13,collision,26,0.0,3
