step,from_pos,to_pos,action,action_name,reward,status,path_length,min_obstacle_distance,goal_distance
1,"[4, 4]","[3, 4]",1,up,-0.15000000000000002,running,1,2.0,5
2,"[3, 4]","[2, 4]",1,up,-0.14,running,2,1.0,4
3,"[2, 4]","[1, 4]",1,up,-0.13,running,3,1.0,3
4,"[1, 4]","[1, 3]",3,left,-0.12000000000000001,running,4,1.0,2
5,"[1, 3]","[1, 2]",3,left,-0.11,running,5,1.0,1
6,"[1, 2]","[0, 2]",1,up,-0.12000000000000001,running,6,1.0,2
7,"[0, 2]","[0, 1]",3,left,-0.11,running,7,1.0,1
8,"[0, 1]","[0, 0]",3,left,-10.12,collision,8,0.0,2
