step,from_pos,to_pos,action,action_name,reward,status,path_length,min_obstacle_distance,goal_distance
1,"[0, 6]","[0, 5]",3,left,-0.15000000000000002,running,1,6.0,5
2,"[0, 5]","[0, 4]",3,left,-0.14,running,2,6.0,4
3,"[0, 4]","[0, 3]",3,left,-0.13,running,3,4.0,3
4,"[0, 3]","[0, 2]",3,left,-0.12000000000000001,running,4,4.0,2
5,"[0, 2]","[0, 1]",3,left,-0.11,running,5,4.0,1
6,"[0, 1]","[0, 0]",3,left,9.9,success,6,4.0,0
