step,from_pos,to_pos,action,action_name,reward,status,path_length,min_obstacle_distance,goal_distance
1,"[6, 4]","[7, 4]",2,down,-0.19,running,1,2.0,9
2,"[7, 4]","[7, 5]",4,right,-0.18,running,2,4.0,8
3,"[7, 5]","[7, 6]",4,right,-0.17,running,3,4.0,7
4,"[7, 6]","[8, 6]",2,down,-0.16,running,4,2.0,6
5,"[8, 6]","[8, 7]",4,right,-0.15000000000000002,running,5,2.0,5
6,"[8, 7]","[9, 7]",2,down,-0.14,running,6,2.0,4
7,"[9, 7]","[9, 8]",4,right,-0.13,running,7,4.0,3
8,"[9, 8]","[10, 8]",2,down,-0.12000000000000001,running,8,2.0,2
9,"[10, 8]","[11, 8]",2,down,-10.11,collision,9,0.0,1
